source_kind,source_name,source_key,year,month,chunk_no,chunk_type,search_text,embedding,embedding_model,embedding_updated_at,source_file_id
markdown,PRD (2).md,PRD (2).md#12,,,12,markdown,"1. `monthly_summary.csv`
2. `main_fact.csv`
3. `monthly_events.csv`
4. `special_products.csv`
5. `channel_profile.csv`
6. `product_profile.csv`

### 구조화 데이터 역할 정의
| 파일 | 역할 | 설명 |
|---|---|---|
| `monthly_summary.csv` | 월별 총괄 요약 | 총계 전망의 기준이 되는 월 단위 집계 테이블 |
| `main_fact.csv` | 채널·상품 상세 팩트 | 채널별 방향성과 상품별 기여를 설명하는 상세 팩트 테이블 |
| `monthly_events.csv` | 월별 이벤트/이슈 | 시책, 시장, 경쟁사, 제도 변화 등 설명형 근거를 제공하는 이벤트 테이블 |
| `special_products.csv` | 신상품/중점상품 관리 | 월별 신상품 또는 별도 관리 상품의 출시·운영 정보를 담는 테이블 |
| `channel_profile.csv` | 채널 참조 정보 | 채널 정의, 채널 성격, 해석용 보조 정보 |
| `product_profile.csv` | 상품 참조 정보 | 상품 대분류/중분류 체계와 해석용 보조 정보 |",,,,
markdown,PRD (2).md,PRD (2).md#13,,,13,markdown,"### 권장 컬럼 구조
#### 1. `monthly_summary.csv`
- 연도
- 월
- 총 업적 물량
- 보장 물량
- 건강 물량
- 종신 물량
- 연금 물량
- 저축 물량
- 시장 전체 규모
- 시장점유율
- 경쟁사 주요 지표
- 영업일수
- 판촉비 총량
- 채널합계검산
- 상품합계검산
- 합계차이

#### 2. `main_fact.csv`
- 연도
- 월
- 채널
- 상품 대분류
- 상품 중분류
- 금액

#### 3. `monthly_events.csv`
- 연도
- 월
- 월별 계절성
- 시장 이슈
- 경쟁사 특이사항
- 제도/환경 변화
- 시책/운영 이슈

#### 4. `special_products.csv`
- 연도
- 월
- 월별 신상품
- 별도 관리 상품
- 설명 필드
- 상품 중분류",,,,
markdown,PRD (2).md,PRD (2).md#14,,,14,markdown,"### 입력 데이터 명세
| 데이터 항목 | 기본 단위 | 갱신 주기 | 활용 목적 | 주의사항 |
|---|---|---|---|---|
| 업적 물량 | 월 단위 집계값 | 월 1회 이상 | 조회, 전월/전년 비교, 총계 전망의 기준값 | 첫 버전의 기준 데이터 |
| 조직 효율 숫자 | 월 단위 지표 | 월 1회 이상 | 물량 변화 해석 보조 | 정의 변경 시 시계열 비교 주의 |
| 시책 세부내용 | 월 단위 이벤트 요약 | 월 1회 또는 수시 | 물량 변화 원인 후보 설명 | 서술형 요약 기준 필요 |
| 신상품 정보 | 출시/전개 일정 | 수시 | 전망 근거 및 설명 | 상품별 세부 성과 추정은 후속 범위 |
| 영업일수 | 월 단위 일수 | 월 1회 | 계절성·일수 효과 반영 | 달력 기준으로 명확히 관리 |
| CSM | 월 단위 지표 | 월 1회 | 보조 변수로 활용 | 정의와 산식 일관성 필요 |
| 시장 규모 | 월 단위 외부/내부 집계 지표 | 월 1회 | 외부 환경 해석 보조 | 출처와 기준 시점 명시 필요 |
| 채널별 특이사항 | 채널별 요약 메모 | 수시 | 방향성 설명, 확인 포인트 생성 | 개인 식별정보 제외 |",,,,
markdown,PRD (2).md,PRD (2).md#15,,,15,markdown,"### 데이터 무결성 규칙
- 총계와 채널합계, 상품합계는 서로 일치해야 한다
- `합계차이 = 0`을 원칙으로 하며, 차이가 있으면 예측 전 검산 실패로 처리한다
- 건강/종신/연금/저축 등 상품 대분류 합은 상위 보장/총계 구조와 맞아야 한다
- `main_fact.csv`의 월별 채널·상품 합계는 `monthly_summary.csv`의 같은 월 총계와 교차 검증 가능해야 한다
- 검산 실패 데이터는 그대로 예측에 사용하지 않고 `추가 확인 필요` 상태로 분리한다

### 이벤트/신상품 운영 규칙
- `monthly_events.csv`는 월별 대표 이슈를 요약하는 테이블로 운영한다
- `special_products.csv`는 월별 신상품 또는 별도 관리 상품을 최소 1건 이상 연결할 수 있도록 설계한다
- 채널별 현장 이슈가 별도 파일로 없더라도, `monthly_events.csv`와 자유 메모 입력을 조합해 설명 근거를 보강한다
- 신상품 정보는 상품 중분류와 연결되어 `main_fact.csv` 또는 `product_profile.csv`와 해석상 연결될 수 있어야 한다

### 입력 방식
1. 운영자 직접 입력
2. 기존 보고서/자료 업로드",,,,
markdown,PRD (2).md,PRD (2).md#16,,,16,markdown,"### 이슈 입력 방식
- 채널별 대내외 이슈는 `자유 메모 3~5줄` 입력을 기본으로 한다
- 필요 시 회의자료 업로드 후 요약본을 함께 입력한다
- 첫 버전에서는 아래 항목이 최소한 포함되도록 유도한다
  - 이슈 내용
  - 적용 채널
  - 기간
  - 확신도(`높음/중간/낮음`)

### 데이터 사용 기준
- 초기 버전은 내부 검토용 샘플, 비식별 처리 데이터, 또는 더미 데이터를 우선 사용한다
- 고객 식별정보, 계약정보, 개인 민감정보, 외부 반출이 어려운 상세 원천 데이터는 직접 입력 대상으로 삼지 않는다
- 보고/검증 목적상 필요한 경우에도 개인 단위가 아닌 집계 단위 데이터 사용을 원칙으로 한다
- 시책, 이슈, 채널 특이사항도 개인 식별이 불가능한 수준으로 요약된 형태를 우선 사용한다

### 운영 원칙
- 시책 강도는 사람이 사전 수치화하지 않는다
- AI가 과거 패턴과 동반 변수 변화를 함께 보고 효과를 추정한다
- 최근 1~2년 흐름을 더 강하게 보되, 변수에 따라 장기 패턴도 참고한다
- 채널별 대내외 이슈의 확신도는 입력자가 직접 표시한다
- AI가 제시한 해석과 영향 요인은 실무자가 수정·보완할 수 있어야 한다

### 추후 필요한 연동 후보
- 엑셀 업로드
- 문서 업로드
- 저장소/DB
- 대시보드

---",,,,
markdown,PRD (2).md,PRD (2).md#17,,,17,markdown,"## Section 9. 컨텍스트 / 메모리 설계

### Working Context
- 최근 월/주/일 데이터
- 현재 월 진행 상황
- 최신 시책/신상품/영업일수 정보

### Long-term Context
- 최근 5년 이력
- 채널별 계절성
- 과거 유사 시책/신상품 패턴

### Context Weighting
- 기본 원칙: 최근 1~2년 가중치를 더 높게 둔다
- 단, 변수별로 장기 패턴 참고 여부를 분리한다
  - 계절성/영업일수: 장기 패턴 가치 높음
  - 최근 채널 분위기/시책 반응: 최근성 가치 높음

---

## Section 10. Trigger / 실행 흐름

### Trigger
1. 수동 질의
2. 주간/수시 데이터 업데이트
3. 월말/월초 전망 갱신

### 실행 흐름
1. 최신 데이터 로드
2. 질의 유형 분류
   - 조회형
   - 예측형
   - 설명형
3. 관련 수치/문서/이슈/경쟁보험사 비교 정보 검색
4. 총계 전망 계산
5. 채널별 방향성 및 근거 생성
6. 보고용 답변 구성",,,,
markdown,PRD (2).md,PRD (2).md#18,,,18,markdown,"### 입력 / 처리 / 출력 요약
| 구분 | 내용 |
|---|---|
| 입력 | 업적 물량, 조직 효율, 시책 내용, 신상품 정보, 영업일수, CSM, 시장 규모, 채널 특이사항, 사용자 질문 |
| 처리 | 질의 유형 분류 → 관련 데이터 검색 → 최신성/누락 점검 → 조회값 계산 또는 전망 생성 → 근거 요인 정리 → 보고용 문장 구성 |
| 출력 | 조회 답변, 전망 범위, 채널 방향성, 근거 요인, 추가 확인 포인트, 보고용 초안 |

### 질의 유형 예시
- 조회형: `25.4월 업적이 얼마였지?`
- 예측형: `이달 신상품 출시와 시책 전개가 있으면 다음달 물량이 어떻게 될까?`
- 설명형: `왜 이번달 채널 A 물량이 둔화됐다고 보는지 설명해줘`

---

## Section 11. Output Specification

### 기본 답변 원칙
- 숫자 예측은 웬만하면 제공한다
- 단일 숫자만 던지지 않고 근거를 함께 제공한다
- 채널별로는 방향성과 이슈를 설명한다
- 사람이 보고용으로 바로 편집 가능한 문장 형태를 지원한다",,,,
markdown,PRD (2).md,PRD (2).md#19,,,19,markdown,"### 기본 출력 구조
1. 전사 총계 전망 범위와 중심 전망치
2. 왜 이 숫자인지에 대한 상위 3개 영향 요인
3. 경쟁보험사 대비 변화 또는 비교 관점
4. 채널별 방향성 요약
5. 전망이 상단/하단으로 흔들릴 수 있는 조건
6. 보고용 문장 초안

### 지원 출력 형식
- `markdown`: 실무자 검토 및 보고 초안 작성용 기본 형식
- `json`: 시스템 연동 또는 구조화된 결과 확인용
- `csv`: 월별/채널별 요약 수치 다운로드용
- `report`: 임원/경영진 보고용 요약 문안 형식

### 형식별 기본 출력 정책
- `markdown`: 전망 범위, 근거 요인, 확인 포인트를 문장 중심으로 제공한다
- `json`: 기준 시점, 조회값/전망값, 채널별 방향성, 근거 요인, 경고 플래그를 구조화해 제공한다
- `csv`: 숫자 요약 테이블 중심으로 제공하며, 서술형 해석은 포함하지 않는다
- `report`: 1~2문단 분량의 간결한 보고용 서술 초안으로 제공한다

### 조회형 출력 예시
- `2025년 4월 총 업적 물량은 XXX였습니다. 주요 기여 채널은 A, B였고, 전월 대비 증감률은 YY%였습니다.`",,,,
markdown,PRD (2).md,PRD (2).md#20,,,20,markdown,"### 예측형 출력 예시
- `다음달 총계 물량 전망은 98~102 수준으로 봅니다. 중심 전망은 100입니다.`
- `상위 영향 요인: ① 최근 2개월 추세 유지 ② 신상품 출시 효과 반영 ③ 시책 전개 확대`
- `경쟁보험사 비교: 당사 총계는 방어 가능성이 높지만, 경쟁보험사 A의 프로모션 강도가 유지되면 일부 채널에서는 상대 점유율 압박이 있을 수 있습니다.`
- `채널별 방향성:`
  - `채널 A: 증가 가능성 높음. 신상품 반응과 시책 연계 효과 예상`
  - `채널 B: 보합 또는 소폭 감소 가능성. 직전 반등 이후 기저효과와 운영 이슈 존재`
- `흔들림 조건: 신상품 초기 반응이 예상보다 약하면 전망 하단에 가까워질 수 있으며, 채널 A 시책 반응이 빠르면 전망 상단에 근접할 수 있음`
- `확인 포인트: 채널 A 초기 반응, 채널 B 시책 집행 시점, 영업일수 효과 실현 여부`

### 보고용 출력 예시
- `다음달 총계 물량은 전월 대비 소폭 증가 전망입니다. 최근 추세와 신상품 출시, 시책 전개 효과가 반영될 것으로 보입니다. 다만 채널별로는 편차가 예상되며, 채널 A는 확대 가능성이, 채널 B는 보합 가능성이 상대적으로 높습니다.`

---

## Section 12. 성공 지표",,,,
markdown,PRD (2).md,PRD (2).md#21,,,21,markdown,"### 핵심 성과 지표
1. 총계 물량 예측 오차: ±3~5% 이내
2. 전월 대비 방향성 적중률
3. 채널별 설명 수용도
4. 보고자료 작성 시간 절감

### 사후 검증 우선 기준
- 1차 기준은 `총계 물량 예측 오차`와 `채널별 방향성 적중률`로 본다
- 근거 설명의 납득 가능성과 보고자료 작성 시간 절감은 2차 품질 지표로 본다

### 운영 지표
1. 질의 응답 시간
2. 데이터 최신화 주기
3. 입력 누락률
4. 예측 갱신 빈도
5. 사용자 재사용률

### 품질 지표
1. 사용자가 “근거가 납득된다”고 평가한 비율
2. 예측 후 사후분석에서 주요 원인 설명이 유지되는 비율",,,,
markdown,PRD (2).md,PRD (2).md#22,,,22,markdown,"### 비용 가정
- 기준 시나리오는 `파일럿 5~8명`, 월 사용량 `조회형 1,000회 / 예측·설명형 250회 / 임원보고 초안 40회 / 문서 적재·요약 80건`으로 본다
- 검색/RAG, 요약, 캐시를 쓰는 전제에서 월 토큰 사용량은 `입력 약 1,466만 / 출력 약 168만 / 총 약 1,634만 토큰` 수준으로 추정한다
- 작업별 토큰 가정은 조회형 `입력 8k~10k / 출력 700~1,000`, 예측·설명형 `입력 15k~20k / 출력 1.5k~2k`, 임원보고 초안 `입력 25k~35k / 출력 2k~3k`, 문서 적재·요약 `입력 10k~15k / 출력 500~1,000`이다
- 모델별 월 토큰 비용은 `GPT-5.4 mini 약 $18.6`, `GPT-5.4 약 $61.9`, `GPT-5.5 약 $123.8` 수준으로 본다
- 8개 부서 16명 파일럿은 `mini $37.2 / GPT-5.4 $123.8 / GPT-5.5 $247.6`, 150명 확산은 `mini $348.8 / GPT-5.4 $1,160.6 / GPT-5.5 $2,321.3` 수준으로 추정한다
- 따라서 파일럿 단계에서는 토큰비 자체보다 `데이터 정리`, `입력 최신화`, `운영 검토 공수`가 더 큰 비용 변수일 가능성이 높다
- 단, 이 수치는 토큰/API 비용만 반영한 값이며 저장소, 검색 인프라, 모니터링, 보안 연동 비용은 별도다
- 실제 비용의 핵심 변수는 모델보다 `문서를 매번 얼마나 길게 넣느냐`이므로, 검색·요약·캐시 구조를 전제로 설계해야 한다",,,,
markdown,PRD (2).md,PRD (2).md#23,,,23,markdown,"### 완료 정의
- 사용자는 특정 월/채널의 실적과 전월/전년 대비 흐름을 자연어 질의로 조회할 수 있어야 한다
- 사용자는 다음달 총계 물량 전망 범위와 중심 전망치를 받을 수 있어야 한다
- 사용자는 채널별 방향성, 주요 근거 요인, 추가 확인 포인트를 함께 확인할 수 있어야 한다
- 사용자는 보고용 문장 초안을 바로 편집 가능한 형태로 받을 수 있어야 한다
- 데이터 누락, 근거 부족, 재확인 필요 상황에서는 경고 또는 `추가 확인 필요` 표시가 동작해야 한다

### 초기 검증 데이터 기준
- 정량 더미 또는 비식별 집계 데이터는 최소 100건 이상 확보한다
- 시책/이슈/채널 특이사항과 같은 정성 데이터는 최소 20건 이상 확보한다
- 최근 12개월 이상 흐름을 확인할 수 있는 기간 데이터가 포함되어야 한다
- 총계 기준과 최소 3개 이상 채널 구분이 가능해야 한다

---

## Section 13. 핵심 가정과 검증 과제

### H1. 데이터 품질 가정
- 월별/주별/일별 + 채널별 데이터가 충분히 정리되어 있다
- 검증 방법:
  - 최근 12개월 데이터 샘플 점검
  - 누락/형식 불일치 비율 측정",,,,
markdown,PRD (2).md,PRD (2).md#24,,,24,markdown,"### H2. 시책 효과 추정 가정
- 시책 강도를 사전 수치화하지 않아도, 동반 변수와 과거 패턴을 통해 효과를 유의미하게 추정할 수 있다
- 검증 방법:
  - 과거 시책 월을 뽑아 사후 설명 적합도 확인

### H3. 출력 활용 가정
- 사용자는 AI 전망을 최종 확정치가 아니라 참고·정리·보고용으로 사용할 것이다
- 검증 방법:
  - 실사용자 인터뷰
  - 실제 보고자료 반영 사례 수집

---

## Section 14. 실패 모드 / HITL

### 실패 모드
1. 최신 데이터가 누락되었는데도 예측을 수행함
2. 시책 효과를 다른 변수 영향과 혼동함
3. 채널별 설명은 그럴듯하지만 총계 숫자가 크게 틀림
4. 설명은 맞는데 수시 갱신 타이밍이 늦음
5. 임원 기대 숫자와 다르다는 이유로 신뢰를 잃음

### 대응 원칙
1. 데이터 누락 시 경고 표시
2. 근거 요인별 기여 설명 분리
3. 최근성과 장기패턴 가중치를 분리 적용
4. 총계 전망과 채널 방향성을 별도 관리
5. “가장 가능성 높은 실제 착지 전망”이라는 역할을 명확히 유지

### Human-in-the-loop
- 최종 보고 전 사람 검토 필수
- 중요한 숫자 변경 시 재검토 유도
- 근거가 약한 경우 “추가 확인 필요” 표시",,,,
markdown,PRD (2).md,PRD (2).md#25,,,25,markdown,"### 사람 승인 지점
1. 입력 데이터 업로드 또는 갱신 완료 후, 최신성 확인은 운영 담당자가 승인한다
2. 총계 전망과 채널별 방향성은 보고자료 반영 전 실무자가 검토한다
3. 임원/경영진 제출용 문안은 의사결정자 또는 보고 책임자가 최종 승인한다
4. 민감 수치, 해석 논란 가능성이 있는 이슈, 근거 부족 응답은 반드시 수동 검토 후 사용한다

### 사람 개입 원칙
- AI가 제시한 상위 3개 영향 요인은 실무자가 수정하거나 순서를 조정할 수 있어야 한다
- AI는 판단 보조 역할이며, 최종 해석과 강조 포인트 결정은 사람이 담당한다

### 판단 단계별 원칙
- `조회 단계`: 과거 사실 조회 중심이므로 자동 응답 범위를 넓게 허용한다
- `설명 단계`: 원인 후보와 해석은 제시할 수 있으나, 단정 표현은 피하고 확인 포인트를 함께 제공한다
- `전망 단계`: 범위형 숫자와 근거를 제시하되, 공식 확정치로 취급하지 않는다
- `보고 단계`: 사람의 검토와 승인을 거친 뒤에만 공식 문안에 반영한다

---

## Section 15. QA Pool / 검증 시나리오",,,,
markdown,PRD (2).md,PRD (2).md#26,,,26,markdown,"### 기본 테스트 시나리오
1. 과거 월 조회 정확도 테스트
2. 특정 시책 월 사후 설명 테스트
3. 월초 예측 vs 월말 실제치 비교 테스트
4. 채널별 방향성 적중 테스트
5. 동일 질의 반복 시 일관성 테스트

### 적대적 질문 예시
1. `근거가 약한데도 왜 증가라고 봤지?`
2. `이 수치는 신상품 때문이 아니라 영업일수 때문 아닌가?`
3. `최근 2년만 보면 감소인데 왜 장기 패턴을 반영했지?`
4. `채널 B 전망이 보수적인데 어떤 데이터를 봤나?`

### 첫 파일럿 기준
- 특정 1개 연도 + 1개 대분류/채널군
- 최근 데이터 중심으로 학습/검증
- 총계 예측 정확도와 채널 설명력을 우선 검증

---

## Section 16. 구현 인계 메모

### 구현 시 우선순위
1. 조회형 응답의 정확도와 기준 시점 표시를 먼저 안정화한다
2. 그 다음 총계 전망 범위와 채널 방향성 출력을 붙인다
3. 마지막으로 보고용 문장 초안과 사전 점검 로직을 추가한다",,,,
markdown,PRD (2).md,PRD (2).md#27,,,27,markdown,"### 구현 메모
- 첫 버전은 `조회·설명`을 기반 기능으로, `전망·보고 지원`을 핵심 가치로 구현한다
- 모든 출력은 기준 시점, 근거 요인, 확인 포인트를 포함하는 방향으로 설계한다
- 구조화 출력(`json`)과 문장 출력(`markdown`/`report`)을 함께 고려해 응답 스키마를 잡는다
- 근거 부족, 데이터 누락, 최신성 문제는 공통 경고 규칙으로 처리한다

### 보류 메모
- 자동 수집, 세분 예측, 자동 배포는 초기 가치 검증 이후로 미룬다
- 이유: 현재 단계에서는 데이터 품질, 설명 신뢰성, 사람 검토 흐름을 먼저 안정화하는 것이 우선이기 때문이다

## 부록. 첫 버전 핵심 제품 원칙

1. 하나의 에이전트에서 조회와 예측을 모두 지원한다
2. 총계는 숫자 예측을 제공한다
3. 채널별로는 방향성과 근거 설명을 제공한다
4. 시책효과는 AI가 해석하되, 사람은 원천 데이터만 입력한다
5. 결과는 사람의 참고·정리·보고용이다
6. 임원 기대를 맞추는 숫자보다 실제 착지 가능성이 높은 숫자를 우선한다",,,,
markdown,README.md,README.md#1,,,1,markdown,"# Channel Volume Insight AI Docs

이 저장소는 채널물량 인사이트 AI 에이전트 기획 문서 4종을 한 번에 보기 쉽게 정리한 문서 저장소입니다.

## Documents

| 문서 | 설명 |
|---|---|
| [PRD.md](./PRD.md) | 제품 방향, 범위, 입력 데이터, 출력 구조, HITL 원칙을 담은 기준 문서 |
| [AGENTS.md](./AGENTS.md) | 에이전트 역할, 핵심 기능, 승인 기준, 운영 원칙 요약 |
| [customer.md](./customer.md) | 사용자 장면, JTBD, 기대 가치, 신뢰 조건 정리 |
| [architecture.md](./architecture.md) | 입력 → 해석 → 전망 → 보고초안 흐름과 도구 구조 요약 |

## Recommended Reading Order

1. [PRD.md](./PRD.md)
2. [AGENTS.md](./AGENTS.md)
3. [customer.md](./customer.md)
4. [architecture.md](./architecture.md)

## Notes",,,,
markdown,README.md,README.md#2,,,2,markdown,"- GitHub 첫 화면에서 바로 4개 문서를 열 수 있도록 `customer.md`, `architecture.md`도 저장소 루트에 배치했다.
- 문서 간 기준 용어와 방향성은 `PRD.md`를 우선 기준으로 맞춘다.",,,,
